model,frame_id,fps,latency_ms,precision,recall,f1,mAP,avg_confidence,num_detections
MobileNet-SSD,125,22.72,44.01,0.0,0.0,0.0,0.0,0.7031,2
MobileNet-SSD,126,23.47,42.6,0.0,0.0,0.0,0.0,0.5292,3
MobileNet-SSD,127,24.82,40.29,0.0,0.0,0.0,0.0,0.5231,3
MobileNet-SSD,128,24.01,41.65,0.0,0.0,0.0,0.0,0.6339,2
MobileNet-SSD,129,23.77,42.08,0.0,0.0,0.0,0.0,0.6034,2
MobileNet-SSD,130,27.25,36.7,0.0,0.0,0.0,0.0,0.6247,2
MobileNet-SSD,131,27.57,36.27,0.0,0.0,0.0,0.0,0.472,3
MobileNet-SSD,132,20.43,48.95,0.0,0.0,0.0,0.0,0.5039,3
MobileNet-SSD,133,20.63,48.47,0.0,0.0,0.0,0.0,0.5656,2
MobileNet-SSD,134,24.85,40.25,0.0,0.0,0.0,0.0,0.5875,2
MobileNet-SSD,135,25.61,39.05,0.0,0.0,0.0,0.0,0.5472,2
MobileNet-SSD,136,31.5,31.75,0.0,0.0,0.0,0.0,0.5079,2
MobileNet-SSD,137,31.47,31.77,0.0,0.0,0.0,0.0,0.4941,2
MobileNet-SSD,138,32.59,30.68,0.0,0.0,0.0,0.0,0.5066,2
MobileNet-SSD,139,20.7,48.31,0.0,0.0,0.0,0.0,0.392,3
MobileNet-SSD,140,22.11,45.24,0.0,0.0,0.0,0.0,0.5235,2
MobileNet-SSD,141,20.69,48.34,0.0,0.0,0.0,0.0,0.584,2
MobileNet-SSD,142,24.83,40.28,0.0,0.0,0.0,0.0,0.505,3
MobileNet-SSD,143,20.68,48.36,0.0,0.0,0.0,0.0,0.5701,2
MobileNet-SSD,144,19.6,51.03,0.0,0.0,0.0,0.0,0.6308,2
MobileNet-SSD,145,22.77,43.92,0.0,0.0,0.0,0.0,0.5046,3
MobileNet-SSD,146,24.86,40.23,0.0,0.0,0.0,0.0,0.5198,3
MobileNet-SSD,147,31.29,31.96,0.0,0.0,0.0,0.0,0.6325,2
MobileNet-SSD,148,31.45,31.8,0.0,0.0,0.0,0.0,0.6644,2
MobileNet-SSD,149,31.37,31.88,0.0,0.0,0.0,0.0,0.6663,2
MobileNet-SSD,150,29.13,34.33,0.0,0.0,0.0,0.0,0.5504,3
MobileNet-SSD,151,28.12,35.56,0.0,0.0,0.0,0.0,0.5436,3
MobileNet-SSD,152,21.2,47.17,0.0,0.0,0.0,0.0,0.6742,2
MobileNet-SSD,153,24.39,41.0,0.0,0.0,0.0,0.0,0.5181,3
MobileNet-SSD,154,19.88,50.31,0.0,0.0,0.0,0.0,0.6726,2
MobileNet-SSD,155,26.93,37.13,0.0,0.0,0.0,0.0,0.7274,2
MobileNet-SSD,156,29.07,34.4,0.0,0.0,0.0,0.0,0.6877,2
MobileNet-SSD,157,27.26,36.68,0.0,0.0,0.0,0.0,0.6618,2
MobileNet-SSD,158,20.88,47.9,0.0,0.0,0.0,0.0,0.5449,3
MobileNet-SSD,159,24.07,41.54,0.0,0.0,0.0,0.0,0.5534,3
MobileNet-SSD,160,20.71,48.28,0.0,0.0,0.0,0.0,0.5515,3
MobileNet-SSD,161,20.33,49.18,0.0,0.0,0.0,0.0,0.6566,2
MobileNet-SSD,162,19.8,50.5,0.0,0.0,0.0,0.0,0.5312,3
MobileNet-SSD,163,26.04,38.4,0.0,0.0,0.0,0.0,0.6873,2
MobileNet-SSD,164,23.72,42.16,0.0,0.0,0.0,0.0,0.7034,2
MobileNet-SSD,165,22.09,45.26,0.0,0.0,0.0,0.0,0.5346,3
MobileNet-SSD,166,20.83,48.0,0.0,0.0,0.0,0.0,0.6254,2
MobileNet-SSD,167,21.11,47.37,0.0,0.0,0.0,0.0,0.5009,3
MobileNet-SSD,168,22.1,45.24,0.0,0.0,0.0,0.0,0.6804,2
MobileNet-SSD,169,22.64,44.17,0.0,0.0,0.0,0.0,0.5544,3
MobileNet-SSD,170,24.4,40.98,0.0,0.0,0.0,0.0,0.6768,2
MobileNet-SSD,171,22.98,43.51,0.0,0.0,0.0,0.0,0.5332,3
MobileNet-SSD,172,25.64,39.01,0.0,0.0,0.0,0.0,0.5458,3
MobileNet-SSD,173,25.02,39.97,0.0,0.0,0.0,0.0,0.7173,2
MobileNet-SSD,174,24.74,40.42,0.0,0.0,0.0,0.0,0.6906,2
MobileNet-SSD,175,31.75,31.49,0.0,0.0,0.0,0.0,0.6662,2
MobileNet-SSD,176,26.6,37.6,0.0,0.0,0.0,0.0,0.5339,3
MobileNet-SSD,177,23.41,42.72,0.0,0.0,0.0,0.0,0.5248,3
MobileNet-SSD,178,24.17,41.37,0.0,0.0,0.0,0.0,0.5261,3
MobileNet-SSD,179,22.48,44.48,0.0,0.0,0.0,0.0,0.524,3
MobileNet-SSD,180,20.84,47.99,0.0,0.0,0.0,0.0,0.6842,2
MobileNet-SSD,181,22.83,43.81,0.0,0.0,0.0,0.0,0.5589,3
MobileNet-SSD,182,20.75,48.19,0.0,0.0,0.0,0.0,0.6251,2
MobileNet-SSD,183,23.18,43.13,0.0,0.0,0.0,0.0,0.5392,3
MobileNet-SSD,184,18.18,55.01,0.0,0.0,0.0,0.0,0.673,2
MobileNet-SSD,185,31.36,31.89,0.0,0.0,0.0,0.0,0.6931,2
MobileNet-SSD,186,31.31,31.94,0.0,0.0,0.0,0.0,0.5551,3
MobileNet-SSD,187,31.45,31.79,0.0,0.0,0.0,0.0,0.5654,3
MobileNet-SSD,188,31.73,31.52,0.0,0.0,0.0,0.0,0.5426,3
MobileNet-SSD,189,21.95,45.56,0.0,0.0,0.0,0.0,0.544,3
MobileNet-SSD,190,23.55,42.46,0.0,0.0,0.0,0.0,0.7043,2
MobileNet-SSD,191,24.06,41.56,0.0,0.0,0.0,0.0,0.5551,3
MobileNet-SSD,192,20.13,49.67,0.0,0.0,0.0,0.0,0.5948,3
MobileNet-SSD,193,27.16,36.81,0.0,0.0,0.0,0.0,0.5279,3
MobileNet-SSD,194,20.89,47.87,0.0,0.0,0.0,0.0,0.5386,3
MobileNet-SSD,195,30.19,33.12,0.0,0.0,0.0,0.0,0.5439,3
MobileNet-SSD,196,20.67,48.38,0.0,0.0,0.0,0.0,0.6987,2
MobileNet-SSD,197,22.64,44.18,0.0,0.0,0.0,0.0,0.6424,2
MobileNet-SSD,198,25.58,39.09,0.0,0.0,0.0,0.0,0.5244,3
MobileNet-SSD,199,25.67,38.96,0.0,0.0,0.0,0.0,0.5672,3
MobileNet-SSD,200,20.9,47.84,0.0,0.0,0.0,0.0,0.5356,3
MobileNet-SSD,201,29.96,33.38,0.0,0.0,0.0,0.0,0.6831,2
MobileNet-SSD,202,30.12,33.2,0.0,0.0,0.0,0.0,0.6599,2
MobileNet-SSD,203,27.85,35.9,0.0,0.0,0.0,0.0,0.7053,2
MobileNet-SSD,204,27.16,36.82,0.0,0.0,0.0,0.0,0.6732,2
MobileNet-SSD,205,24.09,41.51,0.0,0.0,0.0,0.0,0.5504,3
MobileNet-SSD,206,23.27,42.97,0.0,0.0,0.0,0.0,0.5016,3
MobileNet-SSD,207,21.91,45.65,0.0,0.0,0.0,0.0,0.6377,2
MobileNet-SSD,208,31.7,31.55,0.0,0.0,0.0,0.0,0.6295,2
MobileNet-SSD,209,20.74,48.21,0.0,0.0,0.0,0.0,0.6374,2
MobileNet-SSD,210,22.33,44.79,0.0,0.0,0.0,0.0,0.4813,3
MobileNet-SSD,211,23.29,42.93,0.0,0.0,0.0,0.0,0.5727,2
MobileNet-SSD,212,25.21,39.67,0.0,0.0,0.0,0.0,0.6334,2
MobileNet-SSD,213,26.93,37.13,0.0,0.0,0.0,0.0,0.6006,2
MobileNet-SSD,214,27.46,36.42,0.0,0.0,0.0,0.0,0.5265,3
MobileNet-SSD,215,30.85,32.42,0.0,0.0,0.0,0.0,0.5035,2
MobileNet-SSD,216,30.51,32.78,0.0,0.0,0.0,0.0,0.4341,3
MobileNet-SSD,217,23.48,42.58,0.0,0.0,0.0,0.0,0.5257,2
MobileNet-SSD,218,23.83,41.97,0.0,0.0,0.0,0.0,0.5268,2
MobileNet-SSD,219,20.9,47.84,0.0,0.0,0.0,0.0,0.5269,2
MobileNet-SSD,220,20.95,47.73,0.0,0.0,0.0,0.0,0.5687,2
MobileNet-SSD,221,21.1,47.39,0.0,0.0,0.0,0.0,0.4645,3
MobileNet-SSD,222,19.52,51.23,0.0,0.0,0.0,0.0,0.4625,3
MobileNet-SSD,223,22.56,44.33,0.0,0.0,0.0,0.0,0.4676,2
MobileNet-SSD,224,23.37,42.78,0.0,0.0,0.0,0.0,0.5533,2
MobileNet-SSD,225,23.23,43.04,0.0,0.0,0.0,0.0,0.6068,2
MobileNet-SSD,226,21.99,45.47,0.0,0.0,0.0,0.0,0.64,2
MobileNet-SSD,227,23.15,43.2,0.0,0.0,0.0,0.0,0.6146,2
MobileNet-SSD,228,23.5,42.56,0.0,0.0,0.0,0.0,0.5201,3
MobileNet-SSD,229,28.47,35.13,0.0,0.0,0.0,0.0,0.6516,2
MobileNet-SSD,230,23.41,42.71,0.0,0.0,0.0,0.0,0.6514,2
MobileNet-SSD,231,24.09,41.51,0.0,0.0,0.0,0.0,0.9579,1
MobileNet-SSD,232,23.78,42.05,0.0,0.0,0.0,0.0,0.5291,3
MobileNet-SSD,233,23.75,42.11,0.0,0.0,0.0,0.0,0.5184,3
MobileNet-SSD,234,23.75,42.11,0.0,0.0,0.0,0.0,0.5378,3
MobileNet-SSD,235,26.79,37.33,0.0,0.0,0.0,0.0,0.6477,2
MobileNet-SSD,236,20.22,49.46,0.0,0.0,0.0,0.0,0.6695,2
MobileNet-SSD,237,27.65,36.16,0.0,0.0,0.0,0.0,0.6383,2
MobileNet-SSD,238,25.76,38.82,0.0,0.0,0.0,0.0,0.5181,3
MobileNet-SSD,239,20.99,47.64,0.0,0.0,0.0,0.0,0.6777,2
MobileNet-SSD,240,23.77,42.06,0.0,0.0,0.0,0.0,0.5123,3
MobileNet-SSD,241,25.03,39.96,0.0,0.0,0.0,0.0,0.5435,3
MobileNet-SSD,242,22.88,43.71,0.0,0.0,0.0,0.0,0.5322,3
MobileNet-SSD,243,19.79,50.52,0.0,0.0,0.0,0.0,0.661,2
MobileNet-SSD,244,24.71,40.47,0.0,0.0,0.0,0.0,0.5434,3
MobileNet-SSD,245,21.06,47.49,0.0,0.0,0.0,0.0,0.5267,3
MobileNet-SSD,246,27.02,37.01,0.0,0.0,0.0,0.0,0.5669,3
MobileNet-SSD,247,25.93,38.57,0.0,0.0,0.0,0.0,0.581,3
MobileNet-SSD,248,24.47,40.87,0.0,0.0,0.0,0.0,0.5436,3
MobileNet-SSD,249,25.79,38.77,0.0,0.0,0.0,0.0,0.5462,3
MobileNet-SSD,250,26.1,38.31,0.0,0.0,0.0,0.0,0.5265,3
MobileNet-SSD,251,21.01,47.6,0.0,0.0,0.0,0.0,0.546,3
MobileNet-SSD,252,20.35,49.14,0.0,0.0,0.0,0.0,0.5324,3
MobileNet-SSD,253,20.48,48.82,0.0,0.0,0.0,0.0,0.5358,3
MobileNet-SSD,254,21.89,45.68,0.0,0.0,0.0,0.0,0.6631,2
MobileNet-SSD,255,22.62,44.2,0.0,0.0,0.0,0.0,0.5316,3
MobileNet-SSD,256,24.67,40.54,0.0,0.0,0.0,0.0,0.5934,3
MobileNet-SSD,257,25.02,39.97,0.0,0.0,0.0,0.0,0.7254,2
MobileNet-SSD,258,28.62,34.94,0.0,0.0,0.0,0.0,0.7258,2
MobileNet-SSD,259,25.47,39.26,0.0,0.0,0.0,0.0,0.6996,2
MobileNet-SSD,260,34.4,29.07,0.0,0.0,0.0,0.0,0.7181,2
MobileNet-SSD,261,23.68,42.24,0.0,0.0,0.0,0.0,0.7044,2
MobileNet-SSD,262,25.53,39.16,0.0,0.0,0.0,0.0,0.6617,2
MobileNet-SSD,263,25.32,39.49,0.0,0.0,0.0,0.0,0.9991,1
MobileNet-SSD,264,20.79,48.1,0.0,0.0,0.0,0.0,0.6851,2
MobileNet-SSD,265,19.2,52.09,0.0,0.0,0.0,0.0,0.6761,2
MobileNet-SSD,266,26.61,37.57,0.0,0.0,0.0,0.0,0.7571,2
MobileNet-SSD,267,24.56,40.71,0.0,0.0,0.0,0.0,0.997,1
MobileNet-SSD,268,26.06,38.38,0.0,0.0,0.0,0.0,0.9968,1
MobileNet-SSD,269,21.28,46.98,0.0,0.0,0.0,0.0,0.6328,2
MobileNet-SSD,270,21.9,45.67,0.0,0.0,0.0,0.0,0.9957,1
MobileNet-SSD,271,20.79,48.1,0.0,0.0,0.0,0.0,0.6309,2
MobileNet-SSD,272,24.28,41.19,0.0,0.0,0.0,0.0,0.6414,2
MobileNet-SSD,273,23.36,42.8,0.0,0.0,0.0,0.0,0.9982,1
MobileNet-SSD,274,23.85,41.92,0.0,0.0,0.0,0.0,0.6362,2
MobileNet-SSD,275,25.64,39.0,0.0,0.0,0.0,0.0,0.6321,2
MobileNet-SSD,276,28.45,35.15,0.0,0.0,0.0,0.0,0.6387,2
MobileNet-SSD,277,31.24,32.01,0.0,0.0,0.0,0.0,0.9981,1
MobileNet-SSD,278,32.05,31.2,0.0,0.0,0.0,0.0,0.9972,1
MobileNet-SSD,279,23.58,42.41,0.0,0.0,0.0,0.0,0.996,1
MobileNet-SSD,280,22.44,44.56,0.0,0.0,0.0,0.0,0.6248,2
MobileNet-SSD,281,28.48,35.11,0.0,0.0,0.0,0.0,0.9994,1
MobileNet-SSD,282,21.07,47.47,0.0,0.0,0.0,0.0,0.6345,2
MobileNet-SSD,283,26.0,38.46,0.0,0.0,0.0,0.0,0.6305,2
MobileNet-SSD,284,20.89,47.88,0.0,0.0,0.0,0.0,0.9994,1
MobileNet-SSD,285,31.53,31.72,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,286,22.73,44.0,0.0,0.0,0.0,0.0,0.6535,2
MobileNet-SSD,287,24.0,41.66,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,288,23.33,42.86,0.0,0.0,0.0,0.0,0.6588,2
MobileNet-SSD,289,23.99,41.69,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,290,21.31,46.92,0.0,0.0,0.0,0.0,0.661,2
MobileNet-SSD,291,20.42,48.97,0.0,0.0,0.0,0.0,0.6651,2
MobileNet-SSD,292,20.84,47.99,0.0,0.0,0.0,0.0,0.6648,2
MobileNet-SSD,293,19.04,52.51,0.0,0.0,0.0,0.0,0.6858,2
MobileNet-SSD,294,22.99,43.49,0.0,0.0,0.0,0.0,0.6706,2
MobileNet-SSD,295,23.89,41.86,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,296,32.27,30.99,0.0,0.0,0.0,0.0,0.653,2
MobileNet-SSD,297,23.67,42.25,0.0,0.0,0.0,0.0,0.9991,1
MobileNet-SSD,298,29.92,33.42,0.0,0.0,0.0,0.0,0.6617,2
MobileNet-SSD,299,21.47,46.58,0.0,0.0,0.0,0.0,0.63,2
MobileNet-SSD,300,29.88,33.46,0.0,0.0,0.0,0.0,0.6638,2
MobileNet-SSD,301,20.94,47.76,0.0,0.0,0.0,0.0,0.506,3
MobileNet-SSD,302,25.09,39.86,0.0,0.0,0.0,0.0,0.5735,4
MobileNet-SSD,303,20.71,48.3,0.0,0.0,0.0,0.0,0.7249,3
MobileNet-SSD,304,23.8,42.02,0.0,0.0,0.0,0.0,0.5527,4
MobileNet-SSD,305,25.48,39.24,0.0,0.0,0.0,0.0,0.663,2
MobileNet-SSD,306,24.53,40.76,0.0,0.0,0.0,0.0,0.6697,2
MobileNet-SSD,307,29.08,34.39,0.0,0.0,0.0,0.0,0.6605,2
MobileNet-SSD,308,24.05,41.57,0.0,0.0,0.0,0.0,0.6243,2
MobileNet-SSD,309,24.59,40.67,0.0,0.0,0.0,0.0,0.6531,2
MobileNet-SSD,310,24.67,40.54,0.0,0.0,0.0,0.0,0.5103,4
MobileNet-SSD,311,23.56,42.44,0.0,0.0,0.0,0.0,0.4855,4
MobileNet-SSD,312,20.39,49.04,0.0,0.0,0.0,0.0,0.5378,3
MobileNet-SSD,313,21.64,46.22,0.0,0.0,0.0,0.0,0.584,3
MobileNet-SSD,314,25.35,39.45,0.0,0.0,0.0,0.0,0.6012,3
MobileNet-SSD,315,25.22,39.65,0.0,0.0,0.0,0.0,0.7301,2
MobileNet-SSD,316,23.58,42.41,0.0,0.0,0.0,0.0,0.6672,3
MobileNet-SSD,317,28.33,35.29,0.0,0.0,0.0,0.0,0.6857,3
MobileNet-SSD,318,24.21,41.31,0.0,0.0,0.0,0.0,0.5674,4
MobileNet-SSD,319,28.84,34.67,0.0,0.0,0.0,0.0,0.5821,4
MobileNet-SSD,320,26.25,38.1,0.0,0.0,0.0,0.0,0.6163,4
MobileNet-SSD,321,22.47,44.51,0.0,0.0,0.0,0.0,0.637,2
MobileNet-SSD,322,34.05,29.37,0.0,0.0,0.0,0.0,0.5234,3
MobileNet-SSD,323,21.58,46.33,0.0,0.0,0.0,0.0,0.6617,2
MobileNet-SSD,324,21.37,46.79,0.0,0.0,0.0,0.0,0.659,2
MobileNet-SSD,325,22.52,44.4,0.0,0.0,0.0,0.0,0.6449,2
MobileNet-SSD,326,24.32,41.12,0.0,0.0,0.0,0.0,0.6624,2
MobileNet-SSD,327,28.42,35.18,0.0,0.0,0.0,0.0,0.6651,2
MobileNet-SSD,328,25.47,39.27,0.0,0.0,0.0,0.0,0.635,2
MobileNet-SSD,329,24.08,41.52,0.0,0.0,0.0,0.0,0.6357,2
MobileNet-SSD,330,30.66,32.61,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,331,31.5,31.75,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,332,23.92,41.8,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,333,22.44,44.57,0.0,0.0,0.0,0.0,0.6894,2
MobileNet-SSD,334,24.4,40.98,0.0,0.0,0.0,0.0,0.8454,2
MobileNet-SSD,335,21.85,45.77,0.0,0.0,0.0,0.0,0.7964,2
MobileNet-SSD,336,20.49,48.8,0.0,0.0,0.0,0.0,0.7351,2
MobileNet-SSD,337,21.49,46.53,0.0,0.0,0.0,0.0,0.7365,2
MobileNet-SSD,338,23.88,41.88,0.0,0.0,0.0,0.0,0.6001,3
MobileNet-SSD,339,31.56,31.68,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,340,24.19,41.34,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,341,30.2,33.11,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,342,23.69,42.22,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,343,25.59,39.07,0.0,0.0,0.0,0.0,0.6444,2
MobileNet-SSD,344,18.83,53.1,0.0,0.0,0.0,0.0,0.6842,2
MobileNet-SSD,345,28.65,34.91,0.0,0.0,0.0,0.0,0.7077,2
MobileNet-SSD,346,29.82,33.54,0.0,0.0,0.0,0.0,0.7179,2
MobileNet-SSD,347,23.6,42.37,0.0,0.0,0.0,0.0,0.7532,2
MobileNet-SSD,348,25.63,39.02,0.0,0.0,0.0,0.0,0.7332,2
MobileNet-SSD,349,20.73,48.24,0.0,0.0,0.0,0.0,0.7577,2
MobileNet-SSD,350,20.32,49.22,0.0,0.0,0.0,0.0,0.7549,2
MobileNet-SSD,351,22.6,44.26,0.0,0.0,0.0,0.0,0.7191,2
MobileNet-SSD,352,20.15,49.63,0.0,0.0,0.0,0.0,0.5688,3
MobileNet-SSD,353,20.2,49.5,0.0,0.0,0.0,0.0,0.7155,2
MobileNet-SSD,354,22.89,43.69,0.0,0.0,0.0,0.0,0.6803,2
MobileNet-SSD,355,24.89,40.18,0.0,0.0,0.0,0.0,0.6357,2
MobileNet-SSD,356,20.76,48.16,0.0,0.0,0.0,0.0,0.6955,2
MobileNet-SSD,357,21.8,45.87,0.0,0.0,0.0,0.0,0.6563,2
MobileNet-SSD,358,20.11,49.72,0.0,0.0,0.0,0.0,0.6999,2
MobileNet-SSD,359,21.9,45.66,0.0,0.0,0.0,0.0,0.6836,2
MobileNet-SSD,360,23.2,43.1,0.0,0.0,0.0,0.0,0.6683,2
MobileNet-SSD,361,27.05,36.97,0.0,0.0,0.0,0.0,0.6979,2
MobileNet-SSD,362,26.24,38.11,0.0,0.0,0.0,0.0,0.6777,2
MobileNet-SSD,363,28.14,35.53,0.0,0.0,0.0,0.0,0.7053,2
MobileNet-SSD,364,28.04,35.66,0.0,0.0,0.0,0.0,0.6499,2
MobileNet-SSD,365,25.77,38.81,0.0,0.0,0.0,0.0,0.5263,3
MobileNet-SSD,366,25.09,39.86,0.0,0.0,0.0,0.0,0.6643,2
MobileNet-SSD,367,21.14,47.3,0.0,0.0,0.0,0.0,0.6654,2
MobileNet-SSD,368,20.53,48.72,0.0,0.0,0.0,0.0,0.546,3
MobileNet-SSD,369,21.28,46.99,0.0,0.0,0.0,0.0,0.6677,2
MobileNet-SSD,370,22.06,45.34,0.0,0.0,0.0,0.0,0.5496,3
MobileNet-SSD,371,21.47,46.59,0.0,0.0,0.0,0.0,0.6591,2
MobileNet-SSD,372,22.3,44.83,0.0,0.0,0.0,0.0,0.6644,2
MobileNet-SSD,373,22.43,44.57,0.0,0.0,0.0,0.0,0.6795,2
MobileNet-SSD,374,29.7,33.68,0.0,0.0,0.0,0.0,0.5723,3
MobileNet-SSD,375,28.32,35.31,0.0,0.0,0.0,0.0,0.708,2
MobileNet-SSD,376,27.19,36.78,0.0,0.0,0.0,0.0,0.7844,2
MobileNet-SSD,377,24.64,40.58,0.0,0.0,0.0,0.0,0.7309,2
MobileNet-SSD,378,21.3,46.95,0.0,0.0,0.0,0.0,0.5915,3
MobileNet-SSD,379,22.77,43.92,0.0,0.0,0.0,0.0,0.583,3
MobileNet-SSD,380,19.68,50.81,0.0,0.0,0.0,0.0,0.6099,3
MobileNet-SSD,381,23.47,42.62,0.0,0.0,0.0,0.0,0.6104,3
MobileNet-SSD,382,20.27,49.33,0.0,0.0,0.0,0.0,0.7579,2
MobileNet-SSD,383,23.49,42.58,0.0,0.0,0.0,0.0,0.7368,2
MobileNet-SSD,384,23.44,42.66,0.0,0.0,0.0,0.0,0.754,2
MobileNet-SSD,385,23.29,42.93,0.0,0.0,0.0,0.0,0.7806,2
MobileNet-SSD,386,20.93,47.79,0.0,0.0,0.0,0.0,0.7448,2
MobileNet-SSD,387,24.8,40.32,0.0,0.0,0.0,0.0,0.7827,2
MobileNet-SSD,388,22.22,45.01,0.0,0.0,0.0,0.0,0.8062,2
MobileNet-SSD,389,23.89,41.85,0.0,0.0,0.0,0.0,0.794,2
MobileNet-SSD,390,25.69,38.92,0.0,0.0,0.0,0.0,0.744,2
MobileNet-SSD,391,26.72,37.43,0.0,0.0,0.0,0.0,0.5664,3
MobileNet-SSD,392,31.83,31.42,0.0,0.0,0.0,0.0,0.7271,2
MobileNet-SSD,393,28.51,35.07,0.0,0.0,0.0,0.0,0.7124,2
MobileNet-SSD,394,21.74,46.0,0.0,0.0,0.0,0.0,0.6987,2
MobileNet-SSD,395,23.07,43.35,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,396,24.93,40.11,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,397,26.35,37.95,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,398,27.44,36.44,0.0,0.0,0.0,0.0,0.6348,2
MobileNet-SSD,399,27.04,36.98,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,400,26.03,38.41,0.0,0.0,0.0,0.0,0.6496,2
MobileNet-SSD,401,22.81,43.85,0.0,0.0,0.0,0.0,0.7113,2
MobileNet-SSD,402,24.28,41.19,0.0,0.0,0.0,0.0,0.7254,2
MobileNet-SSD,403,26.26,38.08,0.0,0.0,0.0,0.0,0.7389,2
MobileNet-SSD,404,19.71,50.73,0.0,0.0,0.0,0.0,0.6013,3
MobileNet-SSD,405,19.76,50.6,0.0,0.0,0.0,0.0,0.7395,2
MobileNet-SSD,406,23.5,42.56,0.0,0.0,0.0,0.0,0.7628,2
MobileNet-SSD,407,26.92,37.14,0.0,0.0,0.0,0.0,0.7486,2
MobileNet-SSD,408,22.9,43.67,0.0,0.0,0.0,0.0,0.5861,3
MobileNet-SSD,409,25.41,39.35,0.0,0.0,0.0,0.0,0.7813,2
MobileNet-SSD,410,21.5,46.5,0.0,0.0,0.0,0.0,0.6124,3
MobileNet-SSD,411,24.28,41.19,0.0,0.0,0.0,0.0,0.7559,2
MobileNet-SSD,412,24.3,41.16,0.0,0.0,0.0,0.0,0.6951,2
MobileNet-SSD,413,25.62,39.03,0.0,0.0,0.0,0.0,0.5107,3
MobileNet-SSD,414,22.52,44.4,0.0,0.0,0.0,0.0,0.6999,2
MobileNet-SSD,415,26.78,37.34,0.0,0.0,0.0,0.0,0.6661,2
MobileNet-SSD,416,24.76,40.39,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,417,20.43,48.94,0.0,0.0,0.0,0.0,0.6271,2
MobileNet-SSD,418,24.65,40.57,0.0,0.0,0.0,0.0,0.6499,2
MobileNet-SSD,419,31.54,31.7,0.0,0.0,0.0,0.0,0.5313,3
MobileNet-SSD,420,29.76,33.61,0.0,0.0,0.0,0.0,0.6484,2
MobileNet-SSD,421,31.49,31.75,0.0,0.0,0.0,0.0,0.7046,2
MobileNet-SSD,422,23.61,42.36,0.0,0.0,0.0,0.0,0.5585,3
MobileNet-SSD,423,23.84,41.94,0.0,0.0,0.0,0.0,0.5539,3
MobileNet-SSD,424,20.85,47.96,0.0,0.0,0.0,0.0,0.5597,3
MobileNet-SSD,425,17.83,56.09,0.0,0.0,0.0,0.0,0.5351,3
MobileNet-SSD,426,27.91,35.83,0.0,0.0,0.0,0.0,0.5338,3
MobileNet-SSD,427,25.11,39.82,0.0,0.0,0.0,0.0,0.6823,2
MobileNet-SSD,428,25.1,39.84,0.0,0.0,0.0,0.0,0.5427,3
MobileNet-SSD,429,31.9,31.34,0.0,0.0,0.0,0.0,0.5288,3
MobileNet-SSD,430,22.66,44.13,0.0,0.0,0.0,0.0,0.64,2
MobileNet-SSD,431,20.97,47.7,0.0,0.0,0.0,0.0,0.5444,3
MobileNet-SSD,432,20.71,48.28,0.0,0.0,0.0,0.0,0.5919,4
MobileNet-SSD,433,21.83,45.81,0.0,0.0,0.0,0.0,0.566,4
MobileNet-SSD,434,25.53,39.18,0.0,0.0,0.0,0.0,0.5914,3
MobileNet-SSD,435,25.03,39.96,0.0,0.0,0.0,0.0,0.6892,3
MobileNet-SSD,436,21.49,46.52,0.0,0.0,0.0,0.0,0.6487,3
MobileNet-SSD,437,20.1,49.76,0.0,0.0,0.0,0.0,0.6047,3
MobileNet-SSD,438,20.87,47.92,0.0,0.0,0.0,0.0,0.5143,4
MobileNet-SSD,439,21.85,45.77,0.0,0.0,0.0,0.0,0.4649,4
MobileNet-SSD,440,19.21,52.07,0.0,0.0,0.0,0.0,0.575,3
MobileNet-SSD,441,24.31,41.14,0.0,0.0,0.0,0.0,0.6008,3
MobileNet-SSD,442,21.05,47.51,0.0,0.0,0.0,0.0,0.5926,3
MobileNet-SSD,443,25.32,39.5,0.0,0.0,0.0,0.0,0.6346,3
MobileNet-SSD,444,31.45,31.8,0.0,0.0,0.0,0.0,0.6811,2
MobileNet-SSD,445,29.62,33.76,0.0,0.0,0.0,0.0,0.6988,2
MobileNet-SSD,446,28.19,35.47,0.0,0.0,0.0,0.0,0.6355,2
MobileNet-SSD,447,24.36,41.05,0.0,0.0,0.0,0.0,0.6239,2
MobileNet-SSD,448,24.03,41.61,0.0,0.0,0.0,0.0,0.6429,2
MobileNet-SSD,449,18.82,53.12,0.0,0.0,0.0,0.0,0.6264,2
